loan_id,app_id,client_id,product,channel,issue_date,principal,term_months,rate
17123,44074,2758,Кредит наличными,Партнёр (POS),2025-11-24,860000,24,22.2
17124,44078,7459,Кредитная карта,Партнёр (POS),2025-11-28,440000,24,30.5
17125,44079,1065,POS-кредит,Партнёр (POS),2025-12-10,200000,12,30.0
17126,44082,889,Кредитная карта,Отделение,2025-12-17,810000,12,31.9
17127,44089,5455,Кредитная карта,Отделение,2025-11-22,370000,12,31.5
17128,44090,2377,Кредит наличными,Колл-центр,2025-12-03,390000,24,21.3
17129,44095,7681,POS-кредит,Онлайн-заявка,2025-12-08,210000,12,23.5
17130,44096,2532,POS-кредит,Колл-центр,2025-12-04,50000,18,23.9
17131,44098,5044,POS-кредит,Отделение,2025-12-07,220000,18,24.1
17132,44099,1836,POS-кредит,Отделение,2025-12-04,120000,18,18.3
17133,44100,2613,Кредит наличными,Мобильное приложение,2025-12-18,180000,24,28.5
17134,44107,9765,Кредитная карта,Онлайн-заявка,2025-11-24,500000,24,28.6
17135,44109,1294,Кредитная карта,Партнёр (POS),2025-12-03,540000,24,34.4
17136,44110,3025,POS-кредит,Онлайн-заявка,2025-12-09,280000,18,20.2
17137,44112,6528,Кредит наличными,Партнёр (POS),2025-12-05,900000,12,24.5
17138,44114,2613,POS-кредит,Партнёр (POS),2025-12-04,320000,12,21.8
17139,44116,8183,POS-кредит,Мобильное приложение,2025-11-24,250000,18,25.3
17140,44117,11985,Кредитная карта,Отделение,2025-11-22,580000,12,30.6
17141,44119,11161,Кредитная карта,Мобильное приложение,2025-12-15,280000,12,31.9
17142,44120,2711,POS-кредит,Онлайн-заявка,2025-12-08,150000,6,25.1
17143,44122,4249,Кредит наличными,Отделение,2025-12-08,1260000,48,26.3
17144,44124,3011,POS-кредит,Мобильное приложение,2025-11-29,230000,18,19.9
17145,44127,6560,POS-кредит,Онлайн-заявка,2025-11-24,410000,6,31.5
17146,44128,126,POS-кредит,Онлайн-заявка,2025-12-15,290000,6,26.7
17147,44129,125,Кредит наличными,Партнёр (POS),2025-11-22,400000,12,28.6
17148,44130,6680,POS-кредит,Партнёр (POS),2025-12-04,120000,12,24.8
17149,44131,4972,POS-кредит,Партнёр (POS),2025-11-29,280000,18,20.1
17150,44136,516,POS-кредит,Партнёр (POS),2025-12-06,360000,18,20.1
17151,44137,2907,Кредитная карта,Мобильное приложение,2025-12-04,760000,24,32.2
17152,44138,10286,Кредитная карта,Партнёр (POS),2025-12-05,640000,24,37.3
17153,44140,6678,Кредит наличными,Онлайн-заявка,2025-12-07,660000,36,20.5
17154,44146,3807,Кредитная карта,Мобильное приложение,2025-12-10,590000,24,37.1
17155,44153,11161,POS-кредит,Партнёр (POS),2025-11-21,310000,18,19.5
17156,44158,11924,POS-кредит,Партнёр (POS),2025-12-01,210000,18,24.3
17157,44159,4495,POS-кредит,Отделение,2025-12-16,540000,6,20.2
17158,44161,3011,Кредит наличными,Отделение,2025-11-27,1230000,12,30.7
17159,44166,10558,Кредитная карта,Партнёр (POS),2025-12-11,420000,12,37.9
17160,44167,622,Кредит наличными,Мобильное приложение,2025-11-23,70000,48,27.0
17161,44168,685,POS-кредит,Партнёр (POS),2025-12-08,160000,18,23.7
17162,44169,208,POS-кредит,Отделение,2025-12-12,150000,18,27.3
17163,44170,3052,POS-кредит,Партнёр (POS),2025-12-03,340000,12,19.3
17164,44176,2613,Кредит наличными,Партнёр (POS),2025-11-22,1200000,24,30.0
17165,44181,9411,POS-кредит,Отделение,2025-12-14,170000,12,20.3
17166,44183,11764,POS-кредит,Колл-центр,2025-11-21,360000,6,20.2
17167,44186,11344,Кредит наличными,Партнёр (POS),2025-12-13,1110000,12,33.0
17168,44188,7537,POS-кредит,Отделение,2025-12-13,500000,18,21.6
17169,44189,361,Кредитная карта,Отделение,2025-11-26,440000,24,33.2
17170,44191,516,POS-кредит,Партнёр (POS),2025-12-06,110000,18,23.2
17171,44192,11642,Кредитная карта,Онлайн-заявка,2025-11-27,450000,12,33.0
17172,44193,3753,POS-кредит,Партнёр (POS),2025-11-27,160000,18,29.4
17173,44195,4517,Кредит наличными,Мобильное приложение,2025-12-13,330000,12,30.2
17174,44198,8481,Кредит наличными,Онлайн-заявка,2025-12-06,940000,36,27.7
17175,44202,11256,POS-кредит,Партнёр (POS),2025-11-29,200000,12,20.9
17176,44203,956,Кредит наличными,Колл-центр,2025-12-05,210000,12,32.4
17177,44211,10209,POS-кредит,Партнёр (POS),2025-11-21,250000,6,17.4
17178,44212,9867,Кредит наличными,Партнёр (POS),2025-11-22,190000,48,24.5
17179,44217,6439,Кредитная карта,Партнёр (POS),2025-12-14,470000,24,32.9
17180,44223,5413,POS-кредит,Онлайн-заявка,2025-12-08,470000,18,20.2
17181,44225,3052,POS-кредит,Партнёр (POS),2025-11-23,220000,18,21.0
17182,44227,3564,POS-кредит,Колл-центр,2025-12-03,450000,18,18.0
17183,44234,10814,Кредит наличными,Отделение,2025-12-18,350000,48,26.8
17184,44235,6952,Кредит наличными,Партнёр (POS),2025-12-11,700000,48,31.6
17185,44236,6934,POS-кредит,Мобильное приложение,2025-12-10,90000,18,26.1
17186,44238,2377,Кредитная карта,Отделение,2025-11-22,520000,12,33.6
17187,44240,6059,Кредитная карта,Мобильное приложение,2025-12-01,620000,12,38.1
17188,44241,463,Кредит наличными,Партнёр (POS),2025-12-01,790000,36,24.5
17189,44242,1006,POS-кредит,Партнёр (POS),2025-11-25,170000,18,15.5
17190,44243,11012,POS-кредит,Онлайн-заявка,2025-11-28,280000,6,20.2
17191,44244,4421,Кредитная карта,Партнёр (POS),2025-11-23,300000,12,28.7
17192,44245,8160,Кредитная карта,Партнёр (POS),2025-11-26,450000,24,31.1
17193,44249,10767,Кредит наличными,Отделение,2025-11-30,1550000,36,29.7
17194,44255,7400,POS-кредит,Партнёр (POS),2025-12-13,470000,18,20.0
17195,44262,8033,POS-кредит,Отделение,2025-12-05,540000,18,23.1
17196,44263,2242,Кредит наличными,Отделение,2025-12-08,600000,24,27.3
17197,44265,4573,Кредит наличными,Мобильное приложение,2025-11-22,920000,36,32.5
17198,44266,9815,Кредитная карта,Мобильное приложение,2025-12-13,420000,12,30.6
17199,44267,11924,POS-кредит,Отделение,2025-12-05,180000,18,20.3
17200,44268,5487,Кредитная карта,Мобильное приложение,2025-12-06,520000,24,39.0
17201,44274,1006,POS-кредит,Партнёр (POS),2025-12-11,230000,18,23.9
17202,44277,2613,Кредит наличными,Отделение,2025-12-14,810000,48,27.0
17203,44281,1165,Кредит наличными,Отделение,2025-12-16,1130000,36,20.6
17204,44284,9115,POS-кредит,Партнёр (POS),2025-12-03,250000,12,23.4
17205,44285,11425,POS-кредит,Партнёр (POS),2025-11-26,390000,6,16.2
17206,44287,1778,POS-кредит,Мобильное приложение,2025-11-26,250000,18,26.5
17207,44290,11845,POS-кредит,Отделение,2025-11-28,350000,6,26.0
17208,44291,6839,Кредит наличными,Партнёр (POS),2025-11-25,400000,24,29.6
17209,44293,11653,POS-кредит,Колл-центр,2025-12-09,470000,12,22.9
17210,44294,7089,Кредит наличными,Отделение,2025-12-06,1490000,36,19.2
17211,44295,8818,Кредитная карта,Партнёр (POS),2025-12-05,650000,12,36.9
17212,44297,6773,Кредитная карта,Партнёр (POS),2025-12-11,840000,24,35.6
17213,44301,3232,Кредит наличными,Мобильное приложение,2025-11-25,700000,48,29.6
17214,44304,7035,Кредит наличными,Партнёр (POS),2025-11-28,1080000,48,28.7
17215,44306,1836,POS-кредит,Мобильное приложение,2025-11-22,320000,18,23.8
17216,44308,10472,POS-кредит,Партнёр (POS),2025-11-26,270000,12,24.2
17217,44309,10439,POS-кредит,Партнёр (POS),2025-11-23,180000,18,17.9
17218,44310,9574,POS-кредит,Онлайн-заявка,2025-12-18,60000,12,23.0
17219,44311,2084,POS-кредит,Отделение,2025-11-28,180000,12,21.5
17220,44314,8789,Кредит наличными,Онлайн-заявка,2025-12-07,710000,48,29.9
17221,44315,10728,POS-кредит,Партнёр (POS),2025-11-29,110000,18,26.7
17222,44316,7068,Кредит наличными,Онлайн-заявка,2025-12-09,460000,12,23.0
17223,44317,10044,POS-кредит,Колл-центр,2025-12-11,50000,18,28.6
17224,44319,3671,Кредит наличными,Колл-центр,2025-11-29,950000,12,28.0
17225,44321,7197,POS-кредит,Колл-центр,2025-12-11,160000,18,19.3
17226,44322,5841,POS-кредит,Онлайн-заявка,2025-12-07,470000,12,18.6
17227,44323,6846,POS-кредит,Партнёр (POS),2025-11-25,340000,12,25.3
17228,44334,4831,POS-кредит,Мобильное приложение,2025-12-03,330000,18,22.5
17229,44335,6368,Кредитная карта,Отделение,2025-12-17,290000,12,38.6
17230,44337,10835,POS-кредит,Отделение,2025-12-07,500000,12,15.0
17231,44338,2205,POS-кредит,Отделение,2025-11-23,220000,6,20.4
17232,44339,6751,Кредитная карта,Мобильное приложение,2025-12-01,90000,12,28.3
17233,44345,5467,Кредитная карта,Партнёр (POS),2025-12-02,380000,24,31.8
17234,44348,2613,Кредит наличными,Партнёр (POS),2025-12-02,1170000,24,24.5
17235,44349,9677,Кредитная карта,Отделение,2025-12-18,590000,24,35.7
17236,44353,10812,POS-кредит,Партнёр (POS),2025-12-13,50000,6,28.5
17237,44354,9451,POS-кредит,Мобильное приложение,2025-11-25,350000,12,16.8
17238,44356,3917,Кредитная карта,Отделение,2025-12-06,510000,24,34.6
17239,44357,797,POS-кредит,Отделение,2025-12-04,240000,18,18.6
17240,44358,2866,POS-кредит,Онлайн-заявка,2025-12-02,270000,6,18.0
17241,44364,9668,Кредитная карта,Отделение,2025-12-12,410000,12,33.2
17242,44365,11629,POS-кредит,Отделение,2025-12-09,230000,6,25.6
17243,44366,4600,POS-кредит,Отделение,2025-12-14,380000,18,22.8
17244,44369,3011,POS-кредит,Отделение,2025-12-07,310000,12,20.4
17245,44370,382,Кредит наличными,Отделение,2025-12-08,720000,48,31.1
17246,44372,1302,POS-кредит,Мобильное приложение,2025-12-09,390000,12,24.2
17247,44379,3423,POS-кредит,Партнёр (POS),2025-11-22,230000,18,18.4
17248,44380,9147,POS-кредит,Партнёр (POS),2025-11-24,440000,6,22.8
17249,44383,1612,Кредитная карта,Партнёр (POS),2025-12-05,730000,12,26.7
17250,44386,4659,POS-кредит,Онлайн-заявка,2025-11-23,230000,6,25.1
17251,44390,2613,Кредит наличными,Отделение,2025-12-03,1870000,36,23.8
17252,44391,11263,POS-кредит,Мобильное приложение,2025-11-21,130000,18,29.2
17253,44392,3008,Кредит наличными,Отделение,2025-12-10,1160000,24,21.2
17254,44394,2758,Кредитная карта,Отделение,2025-12-02,630000,12,35.8
17255,44396,10928,POS-кредит,Колл-центр,2025-12-01,300000,6,24.8
17256,44398,11071,Кредит наличными,Мобильное приложение,2025-12-05,470000,12,30.4
17257,44399,11285,POS-кредит,Партнёр (POS),2025-11-21,160000,6,25.7
17258,44400,8969,POS-кредит,Колл-центр,2025-11-25,120000,12,16.8
17259,44401,5306,POS-кредит,Мобильное приложение,2025-12-16,100000,18,30.5
17260,44406,6264,Кредит наличными,Партнёр (POS),2025-11-29,720000,12,27.0
17261,44416,9030,POS-кредит,Онлайн-заявка,2025-12-12,270000,18,25.8
17262,44417,5256,Кредитная карта,Мобильное приложение,2025-12-17,550000,24,31.2
