app_id,client_id,apply_date,channel,product,requested_amount,decision,reject_reason,approved_amount,is_issued
36018,5913,2025-09-01,Партнёр (POS),Кредитная карта,330000,Одобрено,,330000,1
36019,3097,2025-08-26,Партнёр (POS),Кредитная карта,350000,Отказ,Низкий скоринговый балл,0,0
36020,10552,2025-08-24,Онлайн-заявка,Кредитная карта,650000,Отказ,Высокая долговая нагрузка,0,0
36021,21,2025-09-04,Отделение,POS-кредит,440000,Одобрено,,440000,1
36022,565,2025-09-02,Колл-центр,POS-кредит,380000,Отказ,Недостаточный подтверждённый доход,0,0
36023,1345,2025-09-09,Отделение,Кредит наличными,1180000,Отказ,Недостаточная кредитная история,0,0
36024,2167,2025-09-16,Партнёр (POS),Кредитная карта,730000,Отказ,Низкий скоринговый балл,0,0
36025,3011,2025-09-14,Онлайн-заявка,POS-кредит,340000,Одобрено,,270000,1
36026,6136,2025-09-19,Мобильное приложение,Кредитная карта,350000,Отказ,Низкий скоринговый балл,0,0
36027,10801,2025-09-08,Мобильное приложение,Кредитная карта,710000,Одобрено,,710000,0
36028,1836,2025-09-10,Онлайн-заявка,POS-кредит,180000,Отказ,Низкий скоринговый балл,0,0
36029,6597,2025-09-07,Отделение,Кредитная карта,270000,Отказ,Недостаточный подтверждённый доход,0,0
36030,11167,2025-09-03,Онлайн-заявка,Кредит наличными,1110000,Отказ,Низкий скоринговый балл,0,0
36031,3437,2025-08-27,Партнёр (POS),Кредит наличными,1370000,Отказ,Высокая долговая нагрузка,0,0
36032,11387,2025-09-09,Мобильное приложение,Кредит наличными,1130000,Одобрено,,1130000,1
36033,1345,2025-08-23,Отделение,Кредит наличными,1460000,Одобрено,,1250000,0
36034,8722,2025-09-04,Мобильное приложение,Кредит наличными,1260000,Отказ,Высокая долговая нагрузка,0,0
36035,2226,2025-09-13,Мобильное приложение,POS-кредит,330000,Одобрено,,230000,1
36036,3011,2025-09-04,Колл-центр,Кредит наличными,680000,Отказ,Действующая просрочка,0,0
36037,9459,2025-08-31,Колл-центр,POS-кредит,100000,Одобрено,,100000,1
36038,10439,2025-09-18,Отделение,Кредитная карта,510000,Одобрено,,440000,1
36039,3931,2025-08-28,Онлайн-заявка,Кредит наличными,970000,Отказ,Высокая долговая нагрузка,0,0
36040,892,2025-09-13,Отделение,Кредитная карта,880000,Отказ,Недостаточный подтверждённый доход,0,0
36041,5141,2025-09-10,Отделение,POS-кредит,440000,Одобрено,,440000,1
36042,7161,2025-09-03,Партнёр (POS),Кредит наличными,1640000,Одобрено,,1640000,1
36043,9550,2025-08-26,Партнёр (POS),Кредит наличными,1070000,Одобрено,,1070000,1
36044,10296,2025-09-16,Онлайн-заявка,Кредитная карта,560000,Отказ,Низкий скоринговый балл,0,0
36045,2790,2025-09-16,Колл-центр,Кредитная карта,470000,Одобрено,,350000,1
36046,4669,2025-08-31,Партнёр (POS),POS-кредит,240000,Одобрено,,240000,1
36047,11902,2025-09-05,Мобильное приложение,Кредит наличными,1550000,Отказ,Низкий скоринговый балл,0,0
36048,2613,2025-08-24,Отделение,Кредит наличными,700000,Отказ,Действующая просрочка,0,0
36049,8592,2025-08-28,Онлайн-заявка,Кредит наличными,1220000,Отказ,Несоответствие политике банка,0,0
36050,627,2025-09-10,Отделение,Кредит наличными,1240000,Одобрено,,1240000,1
36051,11790,2025-09-04,Отделение,Кредитная карта,400000,Одобрено,,400000,1
36052,9614,2025-08-28,Партнёр (POS),POS-кредит,110000,Отказ,Низкий скоринговый балл,0,0
36053,281,2025-08-27,Партнёр (POS),POS-кредит,310000,Отказ,Недостаточная кредитная история,0,0
36054,3981,2025-08-23,Мобильное приложение,POS-кредит,180000,Отказ,Недостаточный подтверждённый доход,0,0
36055,325,2025-09-01,Мобильное приложение,POS-кредит,250000,Одобрено,,250000,0
36056,3104,2025-08-24,Партнёр (POS),Кредит наличными,1510000,Отказ,Недостаточный подтверждённый доход,0,0
36057,1873,2025-09-12,Колл-центр,Кредитная карта,220000,Отказ,Высокая долговая нагрузка,0,0
36058,1759,2025-09-18,Мобильное приложение,Кредитная карта,580000,Отказ,Действующая просрочка,0,0
36059,684,2025-09-06,Онлайн-заявка,POS-кредит,230000,Одобрено,,230000,1
36060,5058,2025-09-11,Мобильное приложение,Кредит наличными,810000,Отказ,Недостаточный подтверждённый доход,0,0
36061,7954,2025-08-28,Онлайн-заявка,Кредит наличными,800000,Отказ,Недостаточная кредитная история,0,0
36062,10892,2025-09-04,Отделение,POS-кредит,120000,Одобрено,,120000,1
36063,7454,2025-08-23,Мобильное приложение,Кредит наличными,1510000,Одобрено,,1510000,0
36064,8537,2025-09-08,Партнёр (POS),Кредит наличными,1430000,Одобрено,,1000000,1
36065,8363,2025-09-01,Мобильное приложение,POS-кредит,310000,Одобрено,,310000,1
36066,1836,2025-09-15,Мобильное приложение,POS-кредит,350000,Отказ,Низкий скоринговый балл,0,0
36067,7230,2025-09-10,Партнёр (POS),Кредит наличными,690000,Отказ,Недостаточный подтверждённый доход,0,0
36068,5144,2025-09-08,Партнёр (POS),Кредит наличными,1840000,Отказ,Недостаточная кредитная история,0,0
36069,6252,2025-08-31,Отделение,Кредит наличными,50000,Одобрено,,50000,1
36070,1744,2025-08-25,Мобильное приложение,POS-кредит,290000,Одобрено,,290000,1
36071,2408,2025-09-09,Онлайн-заявка,POS-кредит,450000,Отказ,Низкий скоринговый балл,0,0
36072,2332,2025-09-15,Отделение,POS-кредит,300000,Отказ,Высокая долговая нагрузка,0,0
36073,851,2025-09-05,Партнёр (POS),Кредит наличными,1800000,Одобрено,,1800000,1
36074,396,2025-08-27,Мобильное приложение,Кредит наличными,900000,Отказ,Низкий скоринговый балл,0,0
36075,5175,2025-09-10,Отделение,Кредит наличными,990000,Одобрено,,510000,0
36076,2613,2025-09-08,Онлайн-заявка,Кредит наличными,1660000,Отказ,Несоответствие политике банка,0,0
36077,8150,2025-09-01,Онлайн-заявка,POS-кредит,260000,Одобрено,,180000,0
36078,5395,2025-08-29,Партнёр (POS),POS-кредит,440000,Одобрено,,300000,1
36079,3307,2025-09-17,Партнёр (POS),Кредитная карта,710000,Одобрено,,710000,1
36080,2595,2025-08-25,Онлайн-заявка,Кредит наличными,750000,Одобрено,,750000,0
