client_id,age_group,region,income_band,client_since
11468,25-34,Павлодар,200-400к,2023-08-16
11469,45-54,Актобе,до 200к,2022-12-31
11470,35-44,Шымкент,200-400к,2020-03-25
11471,25-34,Алматы,200-400к,2022-06-20
11472,25-34,Алматы,200-400к,2021-11-02
11473,18-24,Костанай,до 200к,2020-09-13
11474,18-24,Павлодар,200-400к,2025-05-28
11475,18-24,Алматы,200-400к,2022-12-16
11476,18-24,Алматы,200-400к,2025-04-12
11477,25-34,Алматы,до 200к,2025-01-05
11478,45-54,Алматы,до 200к,2025-05-22
11479,45-54,Астана,200-400к,2021-04-18
11480,45-54,Атырау,до 200к,2024-07-05
11481,35-44,Алматы,700к+,2020-03-21
11482,35-44,Павлодар,700к+,2022-09-28
11483,18-24,Костанай,200-400к,2024-10-03
11484,35-44,Астана,400-700к,2023-02-18
11485,25-34,Астана,200-400к,2021-02-07
11486,35-44,Шымкент,до 200к,2020-05-29
11487,55+,Алматы,200-400к,2022-07-05
11488,45-54,Актобе,700к+,2024-05-05
11489,25-34,Шымкент,до 200к,2025-01-13
11490,35-44,Алматы,200-400к,2024-02-07
11491,18-24,Павлодар,200-400к,2022-06-03
11492,18-24,Астана,до 200к,2023-11-17
11493,18-24,Алматы,200-400к,2024-04-16
11494,25-34,Костанай,700к+,2022-02-04
11495,35-44,Алматы,до 200к,2021-06-11
11496,25-34,Алматы,до 200к,2021-06-15
11497,18-24,Алматы,до 200к,2024-01-31
11498,55+,Астана,400-700к,2024-06-07
11499,35-44,Астана,200-400к,2021-01-23
11500,25-34,Караганда,200-400к,2025-05-03
11501,35-44,Астана,400-700к,2020-02-07
11502,35-44,Шымкент,700к+,2022-04-26
11503,25-34,Алматы,до 200к,2022-08-23
11504,35-44,Астана,400-700к,2020-04-21
11505,45-54,Костанай,200-400к,2023-12-19
11506,25-34,Актобе,до 200к,2024-12-06
11507,25-34,Актобе,до 200к,2021-04-20
11508,18-24,Астана,200-400к,2023-10-10
11509,45-54,Астана,400-700к,2025-03-17
11510,25-34,Атырау,200-400к,2023-09-04
11511,25-34,Павлодар,200-400к,2022-06-22
11512,55+,Актобе,до 200к,2025-03-03
11513,35-44,Астана,до 200к,2022-03-14
11514,18-24,Алматы,700к+,2023-09-02
11515,25-34,Алматы,400-700к,2024-03-20
11516,25-34,Алматы,200-400к,2023-05-20
11517,55+,Астана,до 200к,2021-09-20
11518,25-34,Алматы,до 200к,2023-11-21
11519,25-34,Астана,700к+,2021-09-11
11520,35-44,Шымкент,до 200к,2022-08-25
11521,25-34,Шымкент,до 200к,2022-12-26
11522,18-24,Шымкент,400-700к,2021-07-27
11523,45-54,Алматы,700к+,2024-03-14
11524,18-24,Шымкент,до 200к,2021-05-18
11525,45-54,Костанай,400-700к,2020-11-17
11526,45-54,Астана,200-400к,2023-12-23
11527,18-24,Павлодар,200-400к,2024-10-26
11528,35-44,Астана,до 200к,2021-04-30
11529,35-44,Караганда,400-700к,2022-11-01
11530,35-44,Астана,400-700к,2025-02-05
11531,35-44,Караганда,700к+,2022-01-09
11532,18-24,Павлодар,200-400к,2022-03-16
11533,18-24,Астана,400-700к,2023-10-28
11534,35-44,Актобе,200-400к,2023-06-21
11535,18-24,Павлодар,200-400к,2020-09-10
11536,25-34,Актобе,до 200к,2020-03-26
11537,25-34,Алматы,400-700к,2021-12-29
11538,25-34,Алматы,200-400к,2022-06-16
11539,45-54,Павлодар,200-400к,2023-05-11
11540,45-54,Актобе,200-400к,2022-03-10
11541,45-54,Костанай,400-700к,2020-09-20
11542,18-24,Астана,200-400к,2024-02-18
11543,25-34,Актобе,200-400к,2022-05-13
11544,45-54,Атырау,200-400к,2020-04-20
11545,25-34,Атырау,200-400к,2023-04-08
11546,35-44,Караганда,200-400к,2022-03-15
11547,35-44,Алматы,400-700к,2022-12-07
11548,25-34,Караганда,400-700к,2024-09-12
11549,25-34,Шымкент,200-400к,2021-01-17
11550,35-44,Астана,до 200к,2023-08-29
11551,18-24,Алматы,200-400к,2020-08-25
11552,45-54,Павлодар,400-700к,2024-04-03
11553,35-44,Алматы,700к+,2022-01-01
11554,18-24,Астана,до 200к,2024-03-06
11555,35-44,Караганда,700к+,2020-03-23
11556,25-34,Костанай,до 200к,2023-08-16
11557,25-34,Караганда,700к+,2021-05-16
11558,55+,Астана,700к+,2022-02-21
11559,35-44,Алматы,200-400к,2021-04-12
11560,35-44,Астана,700к+,2022-03-09
11561,45-54,Астана,200-400к,2024-05-01
11562,35-44,Атырау,200-400к,2020-04-12
11563,25-34,Астана,400-700к,2023-04-19
11564,25-34,Алматы,до 200к,2021-01-24
11565,25-34,Атырау,до 200к,2022-03-04
11566,25-34,Алматы,до 200к,2023-01-21
11567,25-34,Алматы,200-400к,2020-07-12
11568,35-44,Астана,400-700к,2024-11-25
11569,25-34,Алматы,400-700к,2023-09-24
11570,35-44,Алматы,400-700к,2023-05-09
11571,45-54,Костанай,400-700к,2025-02-03
11572,55+,Атырау,400-700к,2022-02-13
11573,25-34,Актобе,700к+,2020-10-07
11574,45-54,Караганда,до 200к,2024-07-21
11575,45-54,Алматы,400-700к,2023-06-23
11576,18-24,Атырау,до 200к,2022-06-16
11577,25-34,Астана,до 200к,2020-06-18
11578,25-34,Алматы,до 200к,2021-06-03
11579,35-44,Астана,до 200к,2023-03-12
11580,35-44,Шымкент,700к+,2020-06-09
11581,25-34,Алматы,200-400к,2023-01-01
11582,35-44,Алматы,700к+,2024-07-15
11583,25-34,Астана,200-400к,2022-06-17
11584,25-34,Астана,400-700к,2023-05-16
11585,45-54,Алматы,200-400к,2021-03-08
11586,55+,Шымкент,700к+,2023-03-07
11587,35-44,Алматы,до 200к,2020-12-31
11588,25-34,Шымкент,400-700к,2023-12-12
11589,18-24,Алматы,700к+,2022-11-30
11590,25-34,Астана,400-700к,2023-04-25
11591,25-34,Караганда,400-700к,2021-10-02
11592,25-34,Караганда,до 200к,2021-12-02
11593,45-54,Алматы,200-400к,2023-08-11
11594,35-44,Шымкент,до 200к,2023-05-20
11595,25-34,Атырау,200-400к,2023-10-15
11596,25-34,Алматы,до 200к,2020-10-07
11597,25-34,Шымкент,400-700к,2021-01-10
11598,25-34,Астана,700к+,2021-08-15
11599,35-44,Атырау,400-700к,2022-02-13
11600,18-24,Астана,400-700к,2022-12-10
11601,45-54,Костанай,200-400к,2022-11-06
11602,18-24,Караганда,до 200к,2020-05-18
11603,25-34,Шымкент,400-700к,2020-03-11
11604,55+,Астана,до 200к,2024-07-01
11605,25-34,Шымкент,200-400к,2023-03-05
11606,18-24,Алматы,700к+,2020-03-30
11607,35-44,Астана,200-400к,2024-09-02
11608,25-34,Астана,до 200к,2022-01-14
11609,18-24,Караганда,до 200к,2023-08-17
11610,18-24,Актобе,400-700к,2022-06-27
11611,18-24,Павлодар,до 200к,2021-01-19
11612,35-44,Алматы,200-400к,2023-09-23
11613,25-34,Павлодар,200-400к,2021-12-27
11614,35-44,Атырау,400-700к,2020-11-05
11615,45-54,Атырау,400-700к,2021-03-21
11616,25-34,Актобе,до 200к,2024-06-30
11617,25-34,Алматы,400-700к,2022-11-06
11618,25-34,Павлодар,до 200к,2022-05-02
11619,25-34,Шымкент,до 200к,2024-04-11
11620,25-34,Актобе,200-400к,2021-05-17
11621,45-54,Алматы,200-400к,2020-10-28
11622,25-34,Алматы,700к+,2020-07-15
11623,25-34,Алматы,400-700к,2020-07-22
11624,35-44,Шымкент,400-700к,2025-01-24
11625,45-54,Астана,до 200к,2024-12-06
11626,25-34,Павлодар,400-700к,2022-03-17
11627,25-34,Алматы,200-400к,2022-08-02
11628,55+,Алматы,до 200к,2022-02-01
11629,25-34,Астана,400-700к,2023-01-01
11630,35-44,Алматы,400-700к,2020-12-26
11631,35-44,Астана,700к+,2023-08-11
11632,35-44,Актобе,700к+,2022-10-09
11633,25-34,Костанай,до 200к,2024-12-31
11634,25-34,Алматы,400-700к,2021-10-01
11635,25-34,Алматы,700к+,2024-03-02
11636,35-44,Актобе,400-700к,2020-11-27
11637,35-44,Алматы,до 200к,2020-07-03
11638,35-44,Караганда,200-400к,2024-02-14
11639,45-54,Шымкент,до 200к,2024-11-11
11640,55+,Атырау,до 200к,2024-12-01
11641,35-44,Алматы,700к+,2020-04-27
11642,18-24,Костанай,700к+,2021-12-05
11643,25-34,Костанай,700к+,2022-08-04
11644,35-44,Алматы,до 200к,2021-07-26
11645,35-44,Астана,200-400к,2021-08-20
11646,25-34,Астана,200-400к,2022-01-16
11647,35-44,Алматы,200-400к,2020-02-19
11648,25-34,Костанай,200-400к,2025-01-23
11649,25-34,Алматы,700к+,2021-08-24
11650,45-54,Алматы,400-700к,2023-03-13
11651,25-34,Алматы,400-700к,2024-04-28
11652,35-44,Шымкент,до 200к,2020-11-27
11653,35-44,Атырау,200-400к,2021-02-16
11654,35-44,Караганда,200-400к,2023-06-18
11655,25-34,Караганда,200-400к,2025-06-10
11656,35-44,Алматы,400-700к,2022-03-13
11657,25-34,Актобе,до 200к,2024-12-27
11658,35-44,Астана,до 200к,2020-02-04
11659,25-34,Астана,400-700к,2024-01-13
11660,55+,Шымкент,200-400к,2025-04-23
11661,35-44,Костанай,200-400к,2024-01-31
11662,25-34,Актобе,400-700к,2020-08-17
11663,25-34,Караганда,400-700к,2020-01-23
11664,25-34,Астана,400-700к,2022-04-06
11665,35-44,Алматы,до 200к,2023-01-22
11666,35-44,Шымкент,200-400к,2023-08-08
11667,35-44,Караганда,200-400к,2025-01-30
11668,45-54,Караганда,200-400к,2023-03-18
11669,25-34,Шымкент,200-400к,2021-06-19
11670,35-44,Астана,до 200к,2020-01-09
11671,25-34,Алматы,200-400к,2025-02-07
11672,35-44,Алматы,200-400к,2023-04-30
11673,25-34,Караганда,200-400к,2023-09-19
11674,35-44,Костанай,до 200к,2023-12-25
11675,18-24,Шымкент,400-700к,2024-05-19
11676,25-34,Караганда,200-400к,2024-08-25
11677,25-34,Караганда,200-400к,2024-10-05
11678,55+,Алматы,200-400к,2021-01-02
11679,35-44,Алматы,400-700к,2021-08-15
11680,25-34,Алматы,200-400к,2020-03-14
11681,25-34,Павлодар,до 200к,2020-08-31
11682,25-34,Алматы,до 200к,2025-03-03
11683,45-54,Шымкент,до 200к,2022-04-26
11684,55+,Астана,до 200к,2023-09-22
11685,45-54,Караганда,200-400к,2023-02-04
11686,45-54,Алматы,200-400к,2022-06-28
11687,25-34,Костанай,до 200к,2020-11-20
11688,25-34,Астана,400-700к,2023-12-21
11689,35-44,Павлодар,до 200к,2024-02-12
11690,35-44,Шымкент,700к+,2020-11-10
11691,25-34,Астана,200-400к,2021-10-04
11692,35-44,Актобе,200-400к,2025-03-31
11693,25-34,Шымкент,до 200к,2024-09-04
11694,25-34,Алматы,200-400к,2023-08-01
11695,25-34,Караганда,200-400к,2025-04-02
11696,45-54,Шымкент,700к+,2024-10-19
11697,35-44,Шымкент,до 200к,2023-05-14
11698,35-44,Актобе,200-400к,2023-01-18
11699,45-54,Караганда,400-700к,2023-07-21
11700,45-54,Астана,200-400к,2024-05-20
11701,25-34,Астана,200-400к,2025-04-04
11702,45-54,Алматы,700к+,2021-10-17
11703,25-34,Шымкент,200-400к,2021-08-23
11704,35-44,Астана,до 200к,2020-09-23
11705,18-24,Алматы,700к+,2020-01-21
11706,25-34,Актобе,до 200к,2021-12-08
11707,35-44,Алматы,400-700к,2021-05-14
11708,18-24,Алматы,до 200к,2024-11-28
11709,25-34,Атырау,до 200к,2022-09-02
11710,35-44,Караганда,200-400к,2023-10-28
11711,35-44,Актобе,400-700к,2021-02-19
11712,18-24,Астана,до 200к,2022-07-01
11713,18-24,Шымкент,до 200к,2024-06-06
11714,25-34,Павлодар,до 200к,2021-04-15
11715,45-54,Астана,до 200к,2022-02-26
11716,45-54,Алматы,до 200к,2023-04-11
11717,25-34,Алматы,700к+,2021-02-05
11718,35-44,Павлодар,400-700к,2023-03-31
11719,35-44,Астана,200-400к,2023-05-14
11720,55+,Астана,до 200к,2022-11-27
11721,18-24,Шымкент,до 200к,2020-11-27
11722,35-44,Костанай,200-400к,2024-01-15
11723,35-44,Астана,200-400к,2024-08-02
11724,25-34,Шымкент,700к+,2021-04-30
11725,18-24,Костанай,до 200к,2020-08-07
11726,18-24,Алматы,200-400к,2022-10-18
11727,25-34,Шымкент,400-700к,2020-12-14
11728,35-44,Алматы,200-400к,2021-09-08
11729,35-44,Алматы,400-700к,2023-08-07
11730,25-34,Алматы,400-700к,2021-02-15
11731,45-54,Астана,до 200к,2022-01-03
11732,25-34,Алматы,400-700к,2021-10-27
11733,55+,Атырау,200-400к,2023-12-01
11734,18-24,Астана,до 200к,2024-05-24
11735,45-54,Астана,400-700к,2024-10-09
11736,45-54,Караганда,400-700к,2020-08-15
11737,45-54,Костанай,до 200к,2024-03-19
11738,45-54,Астана,200-400к,2021-07-04
11739,25-34,Алматы,400-700к,2024-11-24
11740,35-44,Алматы,200-400к,2022-12-02
11741,35-44,Атырау,200-400к,2025-01-17
11742,25-34,Атырау,200-400к,2022-03-12
11743,55+,Астана,200-400к,2021-10-03
11744,25-34,Алматы,200-400к,2024-07-13
11745,25-34,Шымкент,до 200к,2021-12-14
11746,45-54,Караганда,200-400к,2024-04-07
11747,25-34,Астана,200-400к,2020-04-12
11748,25-34,Алматы,400-700к,2023-09-17
11749,25-34,Астана,400-700к,2024-12-20
11750,35-44,Караганда,200-400к,2021-07-18
11751,45-54,Костанай,200-400к,2025-05-25
11752,18-24,Алматы,200-400к,2020-02-12
11753,35-44,Павлодар,400-700к,2020-09-08
11754,35-44,Астана,700к+,2021-09-19
11755,35-44,Караганда,400-700к,2021-09-19
11756,35-44,Атырау,400-700к,2023-04-16
11757,55+,Шымкент,700к+,2024-10-01
11758,25-34,Алматы,до 200к,2020-07-21
11759,25-34,Алматы,200-400к,2024-02-06
11760,35-44,Атырау,200-400к,2024-07-05
11761,25-34,Шымкент,200-400к,2023-03-09
11762,25-34,Астана,400-700к,2025-05-27
11763,18-24,Шымкент,200-400к,2020-07-12
11764,25-34,Алматы,до 200к,2024-01-15
11765,55+,Алматы,до 200к,2022-04-14
11766,18-24,Атырау,до 200к,2022-04-09
11767,35-44,Астана,200-400к,2023-04-15
11768,35-44,Алматы,до 200к,2024-05-13
11769,18-24,Астана,до 200к,2022-08-21
11770,25-34,Павлодар,200-400к,2021-06-29
11771,25-34,Алматы,200-400к,2021-06-16
11772,35-44,Алматы,200-400к,2025-03-23
11773,25-34,Астана,до 200к,2022-04-08
11774,35-44,Алматы,700к+,2022-01-03
11775,25-34,Алматы,до 200к,2023-02-05
11776,18-24,Алматы,200-400к,2023-10-11
11777,18-24,Алматы,400-700к,2020-03-15
11778,25-34,Караганда,400-700к,2020-02-07
11779,25-34,Алматы,200-400к,2023-02-20
11780,55+,Астана,до 200к,2023-06-15
11781,18-24,Караганда,400-700к,2022-09-09
11782,35-44,Алматы,200-400к,2021-08-15
11783,35-44,Алматы,400-700к,2024-04-15
11784,35-44,Костанай,200-400к,2020-07-23
11785,35-44,Шымкент,700к+,2023-07-03
11786,18-24,Караганда,700к+,2022-05-17
11787,35-44,Шымкент,400-700к,2022-01-03
11788,25-34,Костанай,700к+,2020-07-30
11789,35-44,Алматы,200-400к,2023-09-01
11790,25-34,Алматы,до 200к,2021-01-05
11791,35-44,Атырау,200-400к,2022-12-16
11792,35-44,Алматы,200-400к,2024-11-25
11793,35-44,Шымкент,200-400к,2024-01-24
11794,25-34,Алматы,до 200к,2020-05-06
11795,35-44,Астана,200-400к,2025-05-18
11796,35-44,Караганда,до 200к,2023-06-03
11797,25-34,Шымкент,400-700к,2024-07-20
11798,25-34,Шымкент,700к+,2020-04-30
11799,25-34,Алматы,до 200к,2025-01-03
11800,25-34,Астана,400-700к,2023-12-07
11801,35-44,Актобе,до 200к,2024-11-03
11802,25-34,Алматы,200-400к,2025-05-09
11803,35-44,Шымкент,700к+,2024-08-10
11804,35-44,Шымкент,до 200к,2022-05-09
11805,35-44,Астана,до 200к,2024-08-03
11806,35-44,Астана,700к+,2025-04-20
11807,35-44,Атырау,до 200к,2024-12-20
11808,35-44,Астана,200-400к,2023-07-06
11809,25-34,Алматы,200-400к,2025-03-31
11810,45-54,Костанай,до 200к,2023-04-05
11811,55+,Алматы,до 200к,2022-06-08
11812,25-34,Атырау,400-700к,2020-12-08
11813,55+,Алматы,200-400к,2022-07-20
11814,55+,Астана,200-400к,2025-03-19
11815,25-34,Шымкент,400-700к,2020-08-25
11816,35-44,Алматы,200-400к,2024-09-19
11817,35-44,Актобе,200-400к,2023-07-09
11818,25-34,Алматы,700к+,2020-09-20
11819,18-24,Шымкент,400-700к,2021-03-27
11820,25-34,Атырау,200-400к,2020-02-27
11821,45-54,Шымкент,200-400к,2024-01-21
11822,25-34,Астана,400-700к,2021-12-19
11823,45-54,Астана,200-400к,2021-01-06
11824,35-44,Алматы,200-400к,2020-11-14
11825,35-44,Павлодар,200-400к,2022-10-06
11826,25-34,Шымкент,до 200к,2021-11-03
11827,25-34,Караганда,700к+,2024-12-15
11828,25-34,Астана,200-400к,2025-03-31
11829,25-34,Астана,200-400к,2021-02-04
11830,18-24,Алматы,200-400к,2024-09-19
11831,18-24,Алматы,700к+,2020-04-30
11832,25-34,Астана,200-400к,2022-05-30
11833,35-44,Алматы,400-700к,2023-03-01
11834,25-34,Алматы,400-700к,2021-07-05
11835,25-34,Шымкент,700к+,2023-07-22
11836,45-54,Астана,200-400к,2023-03-01
11837,35-44,Астана,400-700к,2025-02-11
